date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-04-12,PBH,departure,07:00,KTM Kathmandu,KB400,Drukair,1h 15m,2026-02-14T14:08:31.792821
2026-04-12,PBH,departure,07:35,GLU Gelephu,KB50,Drukair,0h 40m,2026-02-14T14:08:31.940509
2026-04-12,PBH,departure,07:50,KTM Kathmandu,B3771,Bhutan Airlines,1h 20m,2026-02-14T14:08:32.120464
2026-04-12,PBH,departure,08:40,DAC Dhaka,KB300,Drukair,1h 0m,2026-02-14T14:08:32.290195
2026-04-12,PBH,departure,10:35,CCU Kolkata,B3700,Bhutan Airlines,1h 10m,2026-02-14T14:08:32.464750
2026-04-12,PBH,departure,11:30,DEL Delhi,B3773,Bhutan Airlines,2h 20m,2026-02-14T14:08:32.626150
2026-04-12,PBH,departure,11:50,GAU Guwahati,KB140,Drukair,0h 55m,2026-02-14T14:08:32.781602
2026-04-12,PBH,departure,11:55,DEL Delhi,KB202,Drukair,2h 20m,2026-02-14T14:08:32.942398
2026-04-12,PBH,arrival,07:05,BUT Jakar,KB13,Drukair,0h 35m,2026-02-14T14:08:37.253143
2026-04-12,PBH,arrival,07:10,DEL Delhi,B3774,Bhutan Airlines,2h 10m,2026-02-14T14:08:37.421260
2026-04-12,PBH,arrival,07:15,DEL Delhi,KB203,Drukair,2h 0m,2026-02-14T14:08:37.586109
2026-04-12,PBH,arrival,08:15,BKK Bangkok,KB153,Drukair,3h 15m,2026-02-14T14:08:37.761947
2026-04-12,PBH,arrival,09:55,CCU Kolkata,B3701,Bhutan Airlines,1h 0m,2026-02-14T14:08:37.939575
2026-04-12,PBH,arrival,10:20,KTM Kathmandu,KB401,Drukair,1h 5m,2026-02-14T14:08:38.103592
2026-04-12,PBH,arrival,10:40,YON Trashigang,KB51,Drukair,0h 45m,2026-02-14T14:08:38.279002
2026-04-12,PBH,arrival,10:50,KTM Kathmandu,B3772,Bhutan Airlines,1h 0m,2026-02-14T14:08:38.468765
2026-04-12,PBH,arrival,11:50,DAC Dhaka,KB301,Drukair,1h 10m,2026-02-14T14:08:38.641105
2026-04-12,PBH,arrival,16:45,GAU Guwahati,KB541,Drukair,0h 55m,2026-02-14T14:08:38.822250
