date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-09-09,PBH,departure,07:00,CCU Kolkata,B3700,Bhutan Airlines,1h 10m,2026-02-14T15:02:21.267761
2026-09-09,PBH,departure,07:10,KTM Kathmandu,KB400,Drukair,1h 15m,2026-02-14T15:02:21.438178
2026-09-09,PBH,departure,07:50,GAU Guwahati,KB540,Drukair,0h 55m,2026-02-14T15:02:21.598929
2026-09-09,PBH,departure,08:05,KTM Kathmandu,B3773,Bhutan Airlines,1h 10m,2026-02-14T15:02:21.767194
2026-09-09,PBH,departure,09:40,DEL Delhi,KB200,Drukair,2h 20m,2026-02-14T15:02:21.934025
2026-09-09,PBH,departure,11:30,CCU Kolkata,KB210,Drukair,1h 20m,2026-02-14T15:02:22.101068
2026-09-09,PBH,departure,16:20,BKK Bangkok,KB152,Drukair,3h 10m,2026-02-14T15:02:22.263953
2026-09-09,PBH,arrival,07:15,BKK Bangkok,KB153,Drukair,3h 15m,2026-02-14T15:02:27.809069
2026-09-09,PBH,arrival,10:30,KTM Kathmandu,KB401,Drukair,1h 5m,2026-02-14T15:02:27.973758
2026-09-09,PBH,arrival,14:35,KTM Kathmandu,B3774,Bhutan Airlines,1h 0m,2026-02-14T15:02:28.134700
2026-09-09,PBH,arrival,15:00,CCU Kolkata,KB211,Drukair,1h 10m,2026-02-14T15:02:28.295018
2026-09-09,PBH,arrival,15:20,DEL Delhi,KB201,Drukair,2h 20m,2026-02-14T15:02:28.475458
2026-09-09,PBH,arrival,17:00,CCU Kolkata,B3701,Bhutan Airlines,1h 10m,2026-02-14T15:02:28.637999
