date,airport,direction,time,destination,flight,airline,airline_source,duration,aircraft,page_date_verified,scraped_at
2026-03-06,LBD,departure,03:25,ZIA Zhukovsky,U62426,Ural Airlines,text,4h 25m,Airbus A321,True,2026-02-16T09:15:03.193021
2026-03-06,LBD,departure,03:40,LED Saint Petersburg,U62642,Ural Airlines,text,5h 20m,Airbus A320,True,2026-02-16T09:15:04.276605
2026-03-06,LBD,departure,07:00,SVX Yekaterinburg,U62956,Ural Airlines,text,3h 5m,Airbus A320,True,2026-02-16T09:15:05.370202
2026-03-06,LBD,departure,15:00,KJA Krasnojarsk,U62920,Ural Airlines,text,3h 30m,Airbus A319,True,2026-02-16T09:15:06.538334
2026-03-06,LBD,departure,16:20,ZIA Zhukovsky,U62430,Ural Airlines,text,4h 25m,Airbus A321,True,2026-02-16T09:15:07.684839
2026-03-06,LBD,departure,22:50,SGC Surgut,UT760,UTair,text,3h 40m,Boeing 737-800 (winglets) Passenger/BBJ2,True,2026-02-16T09:15:08.779066
2026-03-06,LBD,arrival,00:20,URC Urumqi,SZ150,Somon Air,text,2h 40m,Boeing 737 Passenger,True,2026-02-16T09:15:13.091748
2026-03-06,LBD,arrival,02:10,ZIA Zhukovsky,U62425,Ural Airlines,text,4h 5m,Airbus A321,True,2026-02-16T09:15:14.226376
2026-03-06,LBD,arrival,02:25,LED Saint Petersburg,U62641,Ural Airlines,text,4h 45m,Airbus A320,True,2026-02-16T09:15:15.286946
2026-03-06,LBD,arrival,05:45,SVX Yekaterinburg,U62955,Ural Airlines,text,3h 0m,Airbus A320,True,2026-02-16T09:15:16.356019
2026-03-06,LBD,arrival,13:45,KJA Krasnojarsk,U62919,Ural Airlines,text,4h 0m,Airbus A319,True,2026-02-16T09:15:17.813359
2026-03-06,LBD,arrival,15:05,ZIA Zhukovsky,U62429,Ural Airlines,text,4h 5m,Airbus A321,True,2026-02-16T09:15:18.951139
2026-03-06,LBD,arrival,21:30,SGC Surgut,UT759,UTair,text,3h 40m,Boeing 737-800 (winglets) Passenger/BBJ2,True,2026-02-16T09:15:20.097528
