date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-03-09,KOP,departure,09:10,DMK Bangkok,FD3399,Thai AirAsia,1h 5m,True,2026-02-20T12:09:34.974406
2026-03-09,KOP,departure,09:20,DMK Bangkok,SL671,Thai Lion Air,1h 10m,True,2026-02-20T12:09:35.175269
2026-03-09,KOP,departure,12:05,DMK Bangkok,FD3343,Thai AirAsia,1h 10m,True,2026-02-20T12:09:35.334436
2026-03-09,KOP,departure,16:55,DMK Bangkok,FD3397,Thai AirAsia,1h 10m,True,2026-02-20T12:09:35.453932
2026-03-09,KOP,departure,19:25,DMK Bangkok,SL675,Thai Lion Air,1h 20m,True,2026-02-20T12:09:35.582738
2026-03-09,KOP,departure,20:00,DMK Bangkok,FD3395,Thai AirAsia,1h 10m,True,2026-02-20T12:09:35.675038
2026-03-09,KOP,arrival,08:40,DMK Bangkok,FD3398,Thai AirAsia,1h 25m,True,2026-02-20T12:09:45.642293
2026-03-09,KOP,arrival,08:40,DMK Bangkok,SL670,Thai Lion Air,1h 20m,True,2026-02-20T12:09:45.842783
2026-03-09,KOP,arrival,11:35,DMK Bangkok,FD3342,Thai AirAsia,1h 25m,True,2026-02-20T12:09:46.015411
2026-03-09,KOP,arrival,16:25,DMK Bangkok,FD3396,Thai AirAsia,1h 25m,True,2026-02-20T12:09:46.118772
2026-03-09,KOP,arrival,18:45,DMK Bangkok,SL674,Thai Lion Air,1h 20m,True,2026-02-20T12:09:46.225953
2026-03-09,KOP,arrival,19:30,DMK Bangkok,FD3394,Thai AirAsia,1h 25m,True,2026-02-20T12:09:46.375281
