date,airport,direction,time,destination,flight,airline,duration,page_date_verified,scraped_at
2026-07-12,TST,departure,09:50,DMK Bangkok,FD3242,Thai AirAsia,1h 25m,True,2026-02-19T15:51:07.894373
2026-07-12,TST,departure,10:10,DMK Bangkok,SL825,Thai Lion Air,1h 25m,True,2026-02-19T15:51:07.985443
2026-07-12,TST,departure,13:20,DMK Bangkok,DD593,Nok Air,1h 25m,True,2026-02-19T15:51:08.079880
2026-07-12,TST,departure,17:35,DMK Bangkok,SL827,Thai Lion Air,1h 25m,True,2026-02-19T15:51:08.174143
2026-07-12,TST,departure,18:35,DMK Bangkok,FD3246,Thai AirAsia,1h 25m,True,2026-02-19T15:51:08.284515
2026-07-12,TST,arrival,09:20,DMK Bangkok,FD3241,Thai AirAsia,1h 35m,True,2026-02-19T15:51:18.035140
2026-07-12,TST,arrival,09:30,DMK Bangkok,SL824,Thai Lion Air,1h 25m,True,2026-02-19T15:51:18.131917
2026-07-12,TST,arrival,12:50,DMK Bangkok,DD592,Nok Air,1h 30m,True,2026-02-19T15:51:18.228850
2026-07-12,TST,arrival,16:55,DMK Bangkok,SL826,Thai Lion Air,1h 25m,True,2026-02-19T15:51:18.326323
2026-07-12,TST,arrival,18:05,DMK Bangkok,FD3245,Thai AirAsia,1h 35m,True,2026-02-19T15:51:18.423189
