date,airport,direction,time,destination,flight,airline,duration,scraped_at
2026-06-02,MFM,departure,07:10,TPE Taipei,NX632,Air Macau,1h 45m,2026-02-13T20:38:31.606822
2026-06-02,MFM,departure,07:40,BKK Bangkok,NX996,Air Macau,2h 55m,2026-02-13T20:38:31.733547
2026-06-02,MFM,departure,08:10,PEK Beijing,NX6,Air Macau,3h 15m,2026-02-13T20:38:31.861271
2026-06-02,MFM,departure,08:20,KIX Osaka,NX856,Air Macau,3h 35m,2026-02-13T20:38:32.040918
2026-06-02,MFM,departure,08:35,ICN Seoul,NX822,Air Macau,3h 40m,2026-02-13T20:38:32.178745
2026-06-02,MFM,departure,09:10,CEB Cebu City,Z27711,Philippines AirAsia,2h 50m,2026-02-13T20:38:32.556425
2026-06-02,MFM,departure,09:30,NRT Tokyo,NX862,Air Macau,4h 30m,2026-02-13T20:38:32.689828
2026-06-02,MFM,departure,09:50,RMQ Shalu,NX672,Air Macau,1h 45m,2026-02-13T20:38:32.826823
2026-06-02,MFM,departure,10:25,SHA Shanghai,NX110,Air Macau,2h 40m,2026-02-13T20:38:32.966755
2026-06-02,MFM,departure,11:00,TPE Taipei,JX202,Starlux,1h 50m,2026-02-13T20:38:33.101646
2026-06-02,MFM,departure,11:35,PEK Beijing,NX2,Air Macau,3h 35m,2026-02-13T20:38:33.243960
2026-06-02,MFM,departure,11:40,KUL Kuala Lumpur,NX922,Air Macau,3h 50m,2026-02-13T20:38:33.405867
2026-06-02,MFM,departure,11:50,PVG Shanghai,9C8876,Spring Airlines,2h 40m,2026-02-13T20:38:33.546229
2026-06-02,MFM,departure,11:50,SIN Singapore,NX908,Air Macau,4h 10m,2026-02-13T20:38:33.711734
2026-06-02,MFM,departure,11:55,TPE Taipei,NX612,Air Macau,1h 45m,2026-02-13T20:38:33.843853
2026-06-02,MFM,departure,12:10,HGH Hangzhou,NX226,Air Macau,2h 15m,2026-02-13T20:38:33.971137
2026-06-02,MFM,departure,12:15,TNA Jinan,NX260,Air Macau,2h 40m,2026-02-13T20:38:34.101709
2026-06-02,MFM,departure,12:20,TFU Chengdu,NX198,Air Macau,2h 40m,2026-02-13T20:38:34.229652
2026-06-02,MFM,departure,12:25,KHH Kaohsiung,NX668,Air Macau,1h 25m,2026-02-13T20:38:34.360136
2026-06-02,MFM,departure,12:30,ROR Koror,KR5561,Cambodia Airways,4h 10m,2026-02-13T20:38:34.488760
2026-06-02,MFM,departure,12:35,BKK Bangkok,NX936,Air Macau,2h 45m,2026-02-13T20:38:34.611311
2026-06-02,MFM,departure,12:50,NGB Ningbo,NX162,Air Macau,2h 5m,2026-02-13T20:38:34.745764
2026-06-02,MFM,departure,13:10,WUX Wuxi,ZH9098,Shenzhen Airlines,2h 40m,2026-02-13T20:38:34.878939
2026-06-02,MFM,departure,13:15,TPE Taipei,BR802,EVA Air,1h 45m,2026-02-13T20:38:35.043499
2026-06-02,MFM,departure,13:20,PVG Shanghai,NX136,Air Macau,2h 35m,2026-02-13T20:38:35.181985
2026-06-02,MFM,departure,13:25,PVG Shanghai,FM806,Shanghai Airlines,2h 40m,2026-02-13T20:38:35.353976
2026-06-02,MFM,departure,13:30,NNG Nanning,NX332,Air Macau,1h 25m,2026-02-13T20:38:35.491841
2026-06-02,MFM,departure,13:40,SHA Shanghai,FM818,Shanghai Airlines,2h 30m,2026-02-13T20:38:35.621383
2026-06-02,MFM,departure,13:50,ICN Seoul,7C6002,Jeju Air,3h 45m,2026-02-13T20:38:35.766936
2026-06-02,MFM,departure,14:10,ICN Seoul,KE2016,Korean Air,3h 50m,2026-02-13T20:38:35.903573
2026-06-02,MFM,departure,14:15,DMK Bangkok,FD763,Thai AirAsia,2h 45m,2026-02-13T20:38:36.033715
2026-06-02,MFM,departure,14:35,KUL Kuala Lumpur,AK189,AirAsia,3h 55m,2026-02-13T20:38:36.167825
2026-06-02,MFM,departure,14:45,DMK Bangkok,SL373,Thai Lion Air,2h 40m,2026-02-13T20:38:36.297137
2026-06-02,MFM,departure,14:45,NKG Nanjing,MU9798,China Eastern,2h 35m,2026-02-13T20:38:36.421930
2026-06-02,MFM,departure,15:00,XMN Xiamen,MF8682,XiamenAir,1h 20m,2026-02-13T20:38:36.552408
2026-06-02,MFM,departure,15:20,PEK Beijing,NX10,Air Macau,3h 20m,2026-02-13T20:38:36.703424
2026-06-02,MFM,departure,15:55,PKX Beijing,CZ6082,China Southern,3h 20m,2026-02-13T20:38:36.841944
2026-06-02,MFM,departure,16:45,PVG Shanghai,MU2008,China Eastern,2h 35m,2026-02-13T20:38:37.008907
2026-06-02,MFM,departure,16:50,WUX Wuxi,MU2962,China Eastern,2h 30m,2026-02-13T20:38:37.145049
2026-06-02,MFM,departure,17:15,PVG Shanghai,NX102,Air Macau,2h 30m,2026-02-13T20:38:37.272732
2026-06-02,MFM,departure,17:30,FOC Fuzhou,MF8672,XiamenAir,1h 50m,2026-02-13T20:38:37.401407
2026-06-02,MFM,departure,17:35,TPE Taipei,NX616,Air Macau,1h 40m,2026-02-13T20:38:37.527959
2026-06-02,MFM,departure,17:40,NKG Nanjing,ZH9090,Shenzhen Airlines,2h 30m,2026-02-13T20:38:37.665150
2026-06-02,MFM,departure,17:45,XMN Xiamen,NX132,Air Macau,1h 25m,2026-02-13T20:38:37.806899
